Start_X,Start_Y,Goal_X,Goal_Y,Path_Length,Traversability_Cost
68,24,49,92,33,151.97090703403683
68,24,72,86,32,151.32770419628403
68,24,46,91,25,134.74848897186956
68,24,61,88,34,156.07080178032572
68,24,74,84,24,119.62852032588405
68,24,73,86,33,159.55079591979296
68,24,69,85,41,197.24133097249097
68,24,61,84,39,188.01710300158314
68,24,47,85,42,192.70987778628808
68,24,71,90,36,171.82115983019946
68,24,71,86,41,213.67067050525358
68,24,58,90,31,146.06276878687498
68,24,51,92,32,154.0047965641146
68,24,55,90,35,174.17809601718176
68,24,72,92,35,156.35311148172633
68,24,56,92,38,177.0723675245424
68,24,92,64,17,84.37804339866922
68,24,93,58,58,296.3987519453161
68,24,90,67,24,113.87866249761976
68,24,97,62,17,86.6966122405183
68,24,86,58,17,86.97823359085045
68,24,95,61,26,118.3808511433561
68,24,94,60,20,90.73077395392222
68,24,87,64,44,240.729014853494
68,24,88,63,20,87.31663289939446
68,24,90,60,24,105.58442969120384
68,24,86,63,20,85.6458614689307
68,24,55,34,7,25.574916953344207
68,24,56,42,9,39.1462849809579
68,24,67,39,13,54.70085259764568
68,24,64,36,6,26.222084495282413
68,24,56,41,9,36.89747110170946
68,24,77,33,5,20.289871284884086
68,24,63,38,9,36.38894699622352
68,24,69,41,6,30.86954159760338
68,24,67,42,8,37.516448405111554
68,24,59,37,8,31.49187941587149
68,24,58,41,8,34.87676397690215
68,24,71,41,18,94.08852026457996
68,24,48,42,11,48.930214121191426
68,24,49,42,10,42.462175139554674
68,24,58,42,10,38.30621306579958
68,24,67,39,7,28.198797705676782
68,24,31,61,22,93.55289147938724
68,24,42,60,17,70.58037533089953
68,24,29,66,21,101.16263629564826
68,24,25,61,20,97.3898339749691
68,24,26,65,19,107.46912698832023
68,24,29,62,30,162.4400887202167
68,24,41,60,15,71.44209216444527
68,24,29,67,26,112.55346713857213
68,24,43,66,30,152.90482876173357
68,24,41,66,20,88.95823919920915
68,24,42,63,19,82.26653021295954
68,24,41,61,34,170.70426820737094
68,24,24,65,25,112.88278729167767
68,24,42,61,29,127.65757171365473
68,24,36,64,18,89.14560816101759
68,24,23,61,24,102.44385025142846
68,24,30,67,31,135.38518142534141
68,24,38,58,20,99.11820394883881
68,24,41,65,18,80.7942165879617
68,24,33,56,24,128.3183235531309
68,24,38,51,24,120.34459690714357
68,24,48,53,15,63.950479345167935
68,24,40,49,14,61.550418604194306
68,24,58,51,10,44.5161612144542
68,24,44,55,16,70.24624440856999
68,24,44,56,17,75.42701380632612
68,24,49,50,14,56.10790018421685
68,24,39,51,16,75.51076070266492
68,24,57,49,12,53.72086525292838
68,24,42,53,16,72.4486206621015
68,24,41,50,15,67.51754382393763
68,24,36,53,18,81.538039388593
68,24,36,49,23,106.1255232782416
68,24,64,48,11,42.22192282984006
68,24,83,56,21,93.03715376489932
68,24,85,54,14,67.22448787002003
68,24,90,57,19,101.05366124495319
68,24,85,51,16,71.170089089712
68,24,77,48,10,46.40465569965377
68,24,84,50,21,100.04779369676297
68,24,82,52,16,74.34243349362866
68,24,71,49,14,59.190842131071044
68,24,66,50,13,49.14935581400312
68,24,94,50,14,69.4717443242664
68,24,90,57,18,80.79074676604701
68,24,83,48,13,60.60014345084422
68,24,89,54,17,72.29834969582156
68,24,83,51,14,63.023496266923786
68,24,72,48,14,58.68634548300312
81,24,72,92,40,193.9508570654287
81,24,69,89,40,175.0946127748007
81,24,68,87,34,168.85714908845745
81,24,42,88,35,183.70575415334253
81,24,73,87,47,221.97950196731523
81,24,59,91,42,205.82358498057653
81,24,60,88,33,157.27267960003354
81,24,68,88,40,187.32264473497438
81,24,67,87,57,261.3856086779834
81,24,49,92,44,213.28752016370242
81,24,72,86,25,119.8242623316719
81,24,46,91,39,189.22686584144898
81,24,61,88,37,166.69595743513221
81,24,74,84,20,110.43406611828114
81,24,73,86,32,163.55701352542928
81,24,69,85,49,232.90415378826037
81,24,61,84,32,162.40492736795485
81,24,47,85,39,184.1885364822907
81,24,71,90,37,173.081444622204
81,24,71,86,38,174.53156609535148
81,24,58,90,39,195.20901503528265
81,24,51,92,27,166.83022943346086
81,24,55,90,38,189.82126713710335
81,24,72,92,50,236.38014554522468
81,24,56,92,39,173.80987930479657
81,24,92,64,18,146.4875243225268
81,24,93,58,14,67.39051511301338
81,24,90,67,22,98.67057370659528
81,24,97,62,14,66.99468332730844
81,24,86,58,20,105.24225785530606
81,24,95,61,23,103.49549960026884
81,24,94,60,50,261.0826158926427
81,24,87,64,17,76.4224230541983
81,24,88,63,20,125.18972945731916
81,24,90,60,16,78.88237160990406
81,24,86,63,15,67.94545531490827
81,24,55,34,12,52.644045717303854
81,24,56,42,13,52.14133093972554
81,24,67,39,12,56.67818456406819
81,24,64,36,9,38.15285927271212
81,24,56,41,14,56.471121161828414
81,24,77,33,4,16.033131917790776
81,24,63,38,11,45.4943048681097
81,24,69,41,10,42.38483949532849
81,24,67,42,22,106.98676553163281
81,24,59,37,11,43.73594155029396
81,24,58,41,12,46.72956930375257
81,24,71,41,0,inf
81,24,48,42,15,69.89893698919622
81,24,49,42,14,60.027386813874465
81,24,58,42,13,59.085038910263876
81,24,67,39,9,42.535878918039685
81,24,31,61,30,143.7380579822408
81,24,42,60,21,93.14091255848965
81,24,29,66,28,154.94737039248747
81,24,25,61,26,116.32446057722733
81,24,26,65,27,123.48926003867913
81,24,29,62,24,109.59537408032341
81,24,41,60,23,100.86291751349245
81,24,29,67,25,119.55895256694758
81,24,43,66,40,181.7033796205376
81,24,41,66,21,109.17645969466585
81,24,42,63,27,136.1222591771848
81,24,41,61,21,92.02177913977845
81,24,24,65,34,149.1659174497856
81,24,42,61,20,92.42955341835292
81,24,36,64,32,154.47466057502547
81,24,23,61,26,121.69857354561924
81,24,30,67,34,149.80362849429198
81,24,38,58,28,130.8552409864666
81,24,41,65,22,98.55935922403202
81,24,33,56,28,131.9506343862395
81,24,38,51,19,88.58145683260193
81,24,48,53,17,87.13858441074655
81,24,40,49,26,123.95807654227514
81,24,58,51,14,62.59827140509192
81,24,44,55,19,89.92326984210203
81,24,44,56,20,91.1701379797045
81,24,49,50,18,78.87634449462641
81,24,39,51,23,107.92386427759905
81,24,57,49,15,62.443407984202295
81,24,42,53,19,84.62986606965283
81,24,41,50,20,105.15784048129838
81,24,36,53,29,132.71957598084322
81,24,36,49,25,114.63427466088439
81,24,64,48,11,52.344847939726336
81,24,83,56,13,57.117281968157414
81,24,85,54,18,88.39912805937291
81,24,90,57,17,87.27675804894399
81,24,85,51,11,49.94499432421098
81,24,77,48,15,65.14153561500531
81,24,84,50,18,80.63627517423026
81,24,82,52,21,97.49613945586349
81,24,71,49,13,56.437579024513184
81,24,66,50,18,78.27190958539701
81,24,94,50,12,50.65350029148758
81,24,90,57,19,94.97351323536226
81,24,83,48,13,58.0084337989595
81,24,89,54,16,73.37296597992231
81,24,83,51,20,90.5117462242486
81,24,72,48,18,85.82402594149468
95,24,72,92,44,211.36206479126852
95,24,69,89,48,232.7098008259856
95,24,68,87,37,174.6298778345497
95,24,42,88,33,165.43702300103558
95,24,73,87,45,212.94130360671062
95,24,59,91,31,150.66705330109227
95,24,60,88,46,224.1308580634371
95,24,68,88,38,182.66697463519785
95,24,67,87,28,146.85753441886465
95,24,49,92,37,176.23512135365476
95,24,72,86,26,110.69725569357531
95,24,46,91,43,211.79674744978104
95,24,61,88,26,135.6387943731763
95,24,74,84,24,106.73885886179092
95,24,73,86,27,123.7314691350711
95,24,69,85,42,214.89812105536
95,24,61,84,42,203.61191288777607
95,24,47,85,38,180.67871697227588
95,24,71,90,41,199.5833017338994
95,24,71,86,23,124.29049167115478
95,24,58,90,36,172.5681709964812
95,24,51,92,37,202.17133890743807
95,24,55,90,36,175.08714327382165
95,24,72,92,40,196.99421927380965
95,24,56,92,38,178.6817869949134
95,24,92,64,15,68.8357374693445
95,24,93,58,24,112.99451287807935
95,24,90,67,16,68.74624991682123
95,24,97,62,14,57.64801636101859
95,24,86,58,14,59.84682208450472
95,24,95,61,14,54.89875013597363
95,24,94,60,16,68.80619313015202
95,24,87,64,16,65.34843610000189
95,24,88,63,15,64.58142634915049
95,24,90,60,15,65.9867157787269
95,24,86,63,16,69.51131095479613
95,24,55,34,17,72.61157634376688
95,24,56,42,14,70.57504809658401
95,24,67,39,12,54.23085323667473
95,24,64,36,14,61.85487641485351
95,24,56,41,16,70.24638926655409
95,24,77,33,8,31.32757295461121
95,24,63,38,16,69.86217650512529
95,24,69,41,13,67.84320574789393
95,24,67,42,14,60.97599453754387
95,24,59,37,13,60.61175230299512
95,24,58,41,18,75.93391157191049
95,24,71,41,18,89.82849234399559
95,24,48,42,30,185.30823611006954
95,24,49,42,21,94.93949806497079
95,24,58,42,18,77.20422089808343
95,24,67,39,18,88.32921755319406
95,24,31,61,28,141.4299116165881
95,24,42,60,23,122.66896204154052
95,24,29,66,27,131.24909568593793
95,24,25,61,33,159.8035506627399
95,24,26,65,30,133.88759541311734
95,24,29,62,37,182.951517025648
95,24,41,60,26,115.53917351601649
95,24,29,67,46,217.35532548771113
95,24,43,66,39,218.93284670250472
95,24,41,66,27,118.28814812728103
95,24,42,63,27,123.94436347250428
95,24,41,61,25,109.46802806978572
95,24,24,65,29,147.65760919392565
95,24,42,61,34,161.1353482626772
95,24,36,64,23,123.34868429009404
95,24,23,61,32,151.48162032470094
95,24,30,67,29,136.67213956613702
95,24,38,58,23,119.2455854367897
95,24,41,65,27,120.9282898895982
95,24,33,56,27,120.1358550254044
95,24,38,51,23,108.1213784054991
95,24,48,53,30,151.6431544287986
95,24,40,49,19,100.13162769400381
95,24,58,51,19,92.947085102187
95,24,44,55,23,102.8778997981753
95,24,44,56,24,105.38620763583013
95,24,49,50,22,96.10680497082444
95,24,39,51,23,118.28789346965432
95,24,57,49,20,85.18370345053852
95,24,42,53,22,96.52511531325908
95,24,41,50,26,114.43637954238122
95,24,36,53,24,112.76156853991091
95,24,36,49,22,107.67602807711823
95,24,64,48,19,85.50439085759578
95,24,83,56,15,60.95072736387999
95,24,85,54,12,55.17845144698652
95,24,90,57,13,54.148270196186694
95,24,85,51,11,51.75333029413238
95,24,77,48,13,53.818713770006006
95,24,84,50,12,51.54006854086303
95,24,82,52,13,55.36977104953012
95,24,71,49,17,87.01099598139356
95,24,66,50,20,88.11690549049811
95,24,94,50,25,118.39060805622927
95,24,90,57,14,61.14656789186765
95,24,83,48,12,46.14272329629953
95,24,89,54,12,49.363663364731366
95,24,83,51,22,113.024502338194
95,24,72,48,16,79.34800363856264
28,38,72,92,27,137.175165698463
28,38,69,89,23,117.95991077570814
28,38,68,87,28,127.81451873769593
28,38,42,88,21,91.12301505875764
28,38,73,87,30,143.0283881273599
28,38,59,91,24,120.03306194588431
28,38,60,88,23,109.87703781733781
28,38,68,88,23,120.18957223070807
28,38,67,87,30,136.01355895267312
28,38,49,92,23,108.10512620126617
28,38,72,86,28,120.60497020969872
28,38,46,91,26,116.54545041353991
28,38,61,88,20,99.38674420947443
28,38,74,84,23,108.88105013609072
28,38,73,86,28,125.62344104205593
28,38,69,85,27,117.98637798371637
28,38,61,84,21,91.88594027995248
28,38,47,85,20,97.64797601942517
28,38,71,90,21,114.06320579692503
28,38,71,86,32,150.98034536994103
28,38,58,90,25,111.57338868307257
28,38,51,92,27,128.5011772007165
28,38,55,90,19,92.64791866415618
28,38,72,92,30,147.9113692985159
28,38,56,92,22,98.58471525175568
28,38,92,64,28,130.20080201890465
28,38,93,58,27,128.63255821377697
28,38,90,67,40,199.76202441580278
28,38,97,62,27,136.99771200553369
28,38,86,58,30,149.10437808308632
28,38,95,61,38,186.66444569631582
28,38,94,60,32,171.61237778986936
28,38,87,64,28,156.20570458653228
28,38,88,63,27,134.80804623811105
28,38,90,60,32,156.7989402950323
28,38,86,63,37,193.71052224590844
28,38,55,34,15,77.38506011348639
28,38,56,42,16,70.45746918652259
28,38,67,39,20,86.3030403092771
28,38,64,36,17,81.20170544515376
28,38,56,41,15,73.10852825821176
28,38,77,33,23,145.89726850760368
28,38,63,38,27,119.84900140937971
28,38,69,41,20,89.52518735133596
28,38,67,42,16,77.00663328150267
28,38,59,37,16,72.71701093780386
28,38,58,41,17,69.47768146937622
28,38,71,41,20,88.27670010984123
28,38,48,42,11,47.67985605336554
28,38,49,42,14,62.10151537999611
28,38,58,42,15,60.67672784823666
28,38,67,39,15,77.443848298439
28,38,31,61,10,41.46202113330729
28,38,42,60,13,55.85341450515307
28,38,29,66,13,52.52972771884873
28,38,25,61,16,67.68495963675511
28,38,26,65,13,52.53950965141952
28,38,29,62,12,50.52658159334838
28,38,41,60,12,55.06115135887073
28,38,29,67,10,46.00715875988017
28,38,43,66,13,62.78718285550692
28,38,41,66,14,57.4062657332253
28,38,42,63,12,47.75393503411337
28,38,41,61,12,50.11459337369525
28,38,24,65,11,49.25906687468659
28,38,42,61,12,48.800901454638236
28,38,36,64,10,42.00483739070861
28,38,23,61,9,36.723655742823595
28,38,30,67,13,55.02503400333382
28,38,38,58,9,36.66825202590966
28,38,41,65,12,51.52731074193217
28,38,33,56,12,49.545909259095744
28,38,38,51,8,26.49652263127739
28,38,48,53,10,41.19364040378966
28,38,40,49,8,30.31569054553848
28,38,58,51,16,64.80237287088838
28,38,44,55,11,47.43502048801439
28,38,44,56,9,38.97105204241751
28,38,49,50,13,61.06339896128334
28,38,39,51,8,32.03849050061012
28,38,57,49,15,83.3852687599734
28,38,42,53,13,58.39709941188261
28,38,41,50,12,47.50568878695358
28,38,36,53,9,36.202018858822214
28,38,36,49,6,22.52326858032882
28,38,64,48,23,97.31441585221499
28,38,83,56,25,119.95517401670014
28,38,85,54,22,110.97548299081657
28,38,90,57,28,124.55755821610279
28,38,85,51,25,114.88559189844912
28,38,77,48,20,92.42292472914423
28,38,84,50,20,98.15790825515273
28,38,82,52,18,93.61711448453664
28,38,71,49,22,96.60047157265578
28,38,66,50,21,100.21725682824942
28,38,94,50,27,123.81831201489588
28,38,90,57,29,124.23826914616951
28,38,83,48,29,136.0648030054893
28,38,89,54,27,125.72863846644127
28,38,83,51,25,125.45397843863567
28,38,72,48,22,93.5858079933412
55,38,72,92,34,169.84146792638035
55,38,69,89,33,175.28658436477627
55,38,68,87,24,126.62981024385071
55,38,42,88,18,106.87399808175026
55,38,73,87,28,145.2756832860822
55,38,59,91,23,119.31921446955916
55,38,60,88,20,109.69011178136563
55,38,68,88,27,122.77623641800854
55,38,67,87,27,121.4545224514937
55,38,49,92,28,124.61113470625712
55,38,72,86,41,187.43231716432328
55,38,46,91,21,100.34447157650018
55,38,61,88,24,125.01527938544282
55,38,74,84,29,138.33179959557117
55,38,73,86,26,128.15032326748369
55,38,69,85,27,145.4432112995599
55,38,61,84,24,111.27395183328228
55,38,47,85,21,100.4773169801477
55,38,71,90,24,127.41326387132509
55,38,71,86,26,146.86026798731672
55,38,58,90,22,104.80155586783293
55,38,51,92,37,165.15064548656744
55,38,55,90,24,129.2788711797805
55,38,72,92,29,127.17786661047451
55,38,56,92,26,131.29522557895683
55,38,92,64,26,113.972176408929
55,38,93,58,15,79.22330331134675
55,38,90,67,17,95.6777845136627
55,38,97,62,18,82.7579326062921
55,38,86,58,15,67.27225265774105
55,38,95,61,16,76.37143735901068
55,38,94,60,16,79.34421877621034
55,38,87,64,16,71.96719881262038
55,38,88,63,18,84.25549935167656
55,38,90,60,15,74.26095642966077
55,38,86,63,16,71.99736258104645
55,38,55,34,3,8.58733315106438
55,38,56,42,3,6.296617259403748
55,38,67,39,5,21.572983414120955
55,38,64,36,5,15.736361696634296
55,38,56,41,3,6.474691792581333
55,38,77,33,11,43.96462455292995
55,38,63,38,4,12.312100277665458
55,38,69,41,5,22.42904270436818
55,38,67,42,6,24.183542552478947
55,38,59,37,3,7.68539812698617
55,38,58,41,3,7.742060360497216
55,38,71,41,6,24.977929162027866
55,38,48,42,5,16.823306844984437
55,38,49,42,4,17.260120359509834
55,38,58,42,3,8.77277763980473
55,38,67,39,6,20.168585778369746
55,38,31,61,17,83.94099044593352
55,38,42,60,11,46.9764742923468
55,38,29,66,15,62.33168653756696
55,38,25,61,16,68.31271183619526
55,38,26,65,18,81.65776301703097
55,38,29,62,14,60.609369084921276
55,38,41,60,15,64.3357952919881
55,38,29,67,14,66.18092851359881
55,38,43,66,12,51.77850911239079
55,38,41,66,13,53.64564354289418
55,38,42,63,12,48.23951223348265
55,38,41,61,9,43.74443171576773
55,38,24,65,22,104.79089110652825
55,38,42,61,14,60.98154212527733
55,38,36,64,13,54.61761889043592
